source,target,shared_seasons,weighted_core,source_name,target_name,source_community,target_community
brownse01,olsonma02,3,0.3347592173214949,Seth Brown,Matt Olson,4,4
bassich01,brownse01,3,0.3347592173214949,Chris Bassitt,Seth Brown,4,4
bartoda02,streehu01,2,0.33414805915738016,Daric Barton,Huston Street,2,2
hannaja01,streehu01,2,0.33414805915738016,Jack Hannahan,Huston Street,2,2
custja01,streehu01,2,0.33414805915738016,Jack Cust,Huston Street,2,2
honeyri01,lansfca01,6,0.3333451585392279,Rick Honeycutt,Carney Lansford,1,1
honeyri01,stewada01,7,0.3333451585392279,Rick Honeycutt,Dave Stewart,1,1
davisst02,nelsoge01,3,0.33321430044245315,Storm Davis,Gene Nelson,1,1
davisst02,polonlu01,3,0.33321430044245315,Storm Davis,Luis Polonia,1,1
crosbbo01,custja01,3,0.3308235635279009,Bobby Crosby,Jack Cust,2,2
crosbbo01,suzukku01,3,0.3308235635279009,Bobby Crosby,Kurt Suzuki,2,2
crosbbo01,hannaja01,3,0.3308235635279009,Bobby Crosby,Jack Hannahan,2,2
johnsda06,paytoja01,2,0.3291870992078461,Dan Johnson,Jay Payton,2,2
javiest01,youngcu01,5,0.3278278986973056,Stan Javier,Curt Young,1,1
fiersmi01,pindech01,4,0.3273079385454435,Mike Fiers,Chad Pinder,4,4
laurera01,lowrije01,3,0.3270706164380458,Ramon Laureano,Jed Lowrie,4,4
custja01,kendaja01,1,0.3263598326359833,Jack Cust,Jason Kendall,2,2
blankla02,gatesbr01,1,0.32599118942731276,Lance Blankenship,Brent Gates,1,1
hilldo01,stewada01,1,0.32499999999999996,Donnie Hill,Dave Stewart,1,1
corsiji01,giambja01,2,0.3246477114015466,Jim Corsi,Jason Giambi,1,2
giambja01,steinte01,2,0.3246477114015466,Jason Giambi,Terry Steinbach,2,1
byrneer01,dyeje01,4,0.32448014967209815,Eric Byrnes,Jermaine Dye,2,2
greendi01,lindbpa01,6,0.3238261008102208,Dick Green,Paul Lindblad,3,3
anderbr04,bassich01,2,0.3236135125944162,Brett Anderson,Chris Bassitt,2,4
javiest01,polonlu01,3,0.32322598915769885,Stan Javier,Luis Polonia,1,1
crispco01,vogtst01,4,0.32289203059206606,Coco Crisp,Stephen Vogt,5,5
mccatst01,phillto02,4,0.3227586639493764,Steve McCatty,Tony Phillips,1,1
odombl01,seguidi01,4,0.32232758938784545,Blue Moon Odom,Diego Segui,3,3
isrinja01,saenzol01,3,0.3220988403555583,Jason Isringhausen,Olmedo Saenz,2,2
chaveer01,rogerke01,2,0.3213507625272331,Eric Chavez,Kenny Rogers,2,2
saenzol01,zitoba01,3,0.3212206206009194,Olmedo Saenz,Barry Zito,2,2
bartoda02,chaveer01,4,0.3210882803761548,Daric Barton,Eric Chavez,2,2
essiaji01,norrimi01,3,0.32107335733573356,Jim Essian,Mike Norris,1,1
essiaji01,grosswa01,3,0.32107335733573356,Jim Essian,Wayne Gross,1,1
duchsju01,hattesc01,3,0.3204461327475515,Justin Duchscherer,Scott Hatteberg,2,2
isrinja01,jonesdo01,2,0.31991304800583154,Jason Isringhausen,Doug Jones,2,2
grievbe01,isrinja01,2,0.31991304800583154,Ben Grieve,Jason Isringhausen,2,2
heredgi01,isrinja01,3,0.31991304800583154,Gil Heredia,Jason Isringhausen,2,2
isrinja01,velarra01,2,0.31991304800583154,Jason Isringhausen,Randy Velarde,2,2
gaudich01,johnsda06,3,0.31925637124381895,Chad Gaudin,Dan Johnson,2,2
rudijo01,torremi01,1,0.31758530183727035,Joe Rudi,Mike Torrez,3,3
donaljo02,pennicl01,2,0.31659388646288206,Josh Donaldson,Cliff Pennington,5,5
donaljo02,mccarbr01,1,0.31659388646288206,Josh Donaldson,Brandon McCarthy,5,5
longte01,muldema01,4,0.3165772261716045,Terrence Long,Mark Mulder,2,2
javiest01,phillto02,4,0.3161764705882353,Stan Javier,Tony Phillips,1,1
davismi02,grosswa01,5,0.3146942223955287,Mike Davis,Wayne Gross,1,1
mooremi01,wilsowi02,2,0.3141451414514145,Mike Moore,Willie Wilson,1,1
duncada01,seguidi01,4,0.3140326578736159,Dave Duncan,Diego Segui,3,3
grantmu01,hunteca01,2,0.3119890072140158,Mudcat Grant,Catfish Hunter,3,3
burrira01,phillto02,1,0.31011608623548925,Ray Burris,Tony Phillips,1,1
greendi01,hamilda01,3,0.3098490740696559,Dick Green,Dave Hamilton,3,3
hernara02,menecfr01,5,0.3098264630417748,Ramon Hernandez,Frank Menechino,2,2
hamilda01,heaveda01,1,0.3094059405940594,Dave Hamilton,Dave Heaverlo,3,1
hamilda01,langfri01,2,0.3094059405940594,Dave Hamilton,Rick Langford,3,1
hamilda01,mccatst01,2,0.3094059405940594,Dave Hamilton,Steve McCatty,3,1
hamilda01,reverda01,2,0.3094059405940594,Dave Hamilton,Dave Revering,3,1
bradfch01,durazer01,2,0.30851851402356884,Chad Bradford,Erubiel Durazo,2,2
chaveer01,stairma01,3,0.30788274905921964,Eric Chavez,Matt Stairs,2,2
heaveda01,norrimi01,3,0.3077359834934018,Dave Heaverlo,Mike Norris,1,1
blevije01,doolise01,2,0.30749233998407677,Jerry Blevins,Sean Doolittle,5,5
heredgi01,longte01,2,0.30670103092783507,Gil Heredia,Terrence Long,2,2
bassich01,pindech01,5,0.30646695808131363,Chris Bassitt,Chad Pinder,4,4
epstemi01,greendi01,2,0.30624582190359834,Mike Epstein,Dick Green,3,3
henderi01,stairma01,1,0.30614973262032086,Rickey Henderson,Matt Stairs,1,2
henderi01,rogerke01,1,0.30614973262032086,Rickey Henderson,Kenny Rogers,1,2
weisswa01,youngcu01,5,0.30591840956316063,Walt Weiss,Curt Young,1,1
colonba01,lowrije01,1,0.30386740331491713,Bartolo Colon,Jed Lowrie,5,4
griffaj01,lowrije01,1,0.30386740331491713,A. J. Griffin,Jed Lowrie,5,4
lowrije01,parkeja02,1,0.30386740331491713,Jed Lowrie,Jarrod Parker,4,5
canhama01,reddijo01,2,0.30370370370370364,Mark Canha,Josh Reddick,4,5
canhama01,vogtst01,3,0.30370370370370364,Mark Canha,Stephen Vogt,4,5
canhama01,kazmisc01,1,0.30370370370370364,Mark Canha,Scott Kazmir,4,5
canhama01,grayso01,3,0.30370370370370364,Mark Canha,Sonny Gray,4,5
doolise01,sogarer01,4,0.3029943288935121,Sean Doolittle,Eric Sogard,5,5
grievbe01,zitoba01,1,0.3028350515463918,Ben Grieve,Barry Zito,2,2
grievbe01,longte01,1,0.3028350515463918,Ben Grieve,Terrence Long,2,2
grievbe01,tamje01,1,0.3028350515463918,Ben Grieve,Jeff Tam,2,2
murphdw01,steinte01,2,0.3020309477756286,Dwayne Murphy,Terry Steinbach,1,1
blankla02,hendeda01,6,0.30106469072739017,Lance Blankenship,Dave Henderson,1,1
blankla02,gallemi01,4,0.30106469072739017,Lance Blankenship,Mike Gallego,1,1
essiaji01,heathmi02,3,0.3006595808834615,Jim Essian,Mike Heath,1,1
daviskh01,laurera01,4,0.3001345895020189,Khris Davis,Ramon Laureano,4,4
laurera01,treinbl01,2,0.3001345895020189,Ramon Laureano,Blake Treinen,4,4
blackpa01,pindech01,6,0.3,Paul Blackburn,Chad Pinder,4,4
graveke01,pindech01,3,0.3,Kendall Graveman,Chad Pinder,4,4
grayso01,pindech01,2,0.3,Sonny Gray,Chad Pinder,5,4
honeyri01,mooremi01,4,0.2998087149989147,Rick Honeycutt,Mike Moore,1,1
hamilda01,johnsjo04,1,0.2995049504950495,Dave Hamilton,John Henry Johnson,3,1
johnsjo04,mccatst01,2,0.2995049504950495,John Henry Johnson,Steve McCatty,1,1
lindbpa01,mondari01,4,0.2994453380521559,Paul Lindblad,Rick Monday,3,3
greendi01,seguidi01,4,0.2986014929719517,Dick Green,Diego Segui,3,3
blevije01,ellisma01,5,0.29732384540093376,Jerry Blevins,Mark Ellis,5,2
blevije01,sweenry01,4,0.29732384540093376,Jerry Blevins,Ryan Sweeney,5,2
blevije01,zieglbr01,4,0.29732384540093376,Jerry Blevins,Brad Ziegler,5,2
blevije01,bradeda01,5,0.29732384540093376,Jerry Blevins,Dallas Braden,5,2
armasto01,essiaji01,3,0.2967694168745733,Tony Armas,Jim Essian,1,1
gaudich01,scutama01,2,0.29650057055914797,Chad Gaudin,Marco Scutaro,2,2
essiaji01,mccatst01,4,0.2959169424405127,Jim Essian,Steve McCatty,1,1
jonesdo01,rogerke01,1,0.2946127946127946,Doug Jones,Kenny Rogers,2,2
rogerke01,tejadmi01,2,0.2946127946127946,Kenny Rogers,Miguel Tejada,2,2
hudsoti01,rogerke01,1,0.2946127946127946,Tim Hudson,Kenny Rogers,2,2
jahajo01,rogerke01,1,0.2946127946127946,John Jaha,Kenny Rogers,2,2
rogerke01,velarra01,1,0.2946127946127946,Kenny Rogers,Randy Velarde,2,2
tamje01,velarra01,2,0.2938144329896907,Jeff Tam,Randy Velarde,2,2
longte01,velarra01,2,0.2938144329896907,Terrence Long,Randy Velarde,2,2
velarra01,zitoba01,2,0.2938144329896907,Randy Velarde,Barry Zito,2,2
bochtbr01,cansejo01,2,0.2936170212765957,Bruce Bochte,Jose Canseco,1,1
longte01,saenzol01,3,0.29309122538291654,Terrence Long,Olmedo Saenz,2,2
harderi01,thomafr04,2,0.29279927992799276,Rich Harden,Frank Thomas,2,2
davismi02,steinte01,2,0.2923597678916828,Mike Davis,Terry Steinbach,1,1
brosisc01,ontivst02,2,0.29181577598127306,Scott Brosius,Steve Ontiveros,1,1
brosisc01,javiest01,2,0.29181577598127306,Scott Brosius,Stan Javier,1,1
norride01,sogarer01,3,0.2900313659305491,Derek Norris,Eric Sogard,5,5
cespeyo01,sogarer01,3,0.2900313659305491,Yoenis Cespedes,Eric Sogard,5,5
donaljo02,sogarer01,4,0.2900313659305491,Josh Donaldson,Eric Sogard,5,5
mossbr01,sogarer01,3,0.2900313659305491,Brandon Moss,Eric Sogard,5,5
lowrije01,sogarer01,2,0.2900313659305491,Jed Lowrie,Eric Sogard,4,5
oteroda01,sogarer01,3,0.2900313659305491,Dan Otero,Eric Sogard,5,5
armasto01,pagemi02,6,0.28911765954637414,Tony Armas,Mitchell Page,1,1
grievbe01,henderi01,1,0.2887700534759359,Ben Grieve,Rickey Henderson,2,1
byrneer01,foulkke01,1,0.287248322147651,Eric Byrnes,Keith Foulke,2,2
garneph01,jacksre01,3,0.28720238095238093,Phil Garner,Reggie Jackson,3,3
garneph01,holtzke01,3,0.28720238095238093,Phil Garner,Ken Holtzman,3,3
brosisc01,taylobi04,3,0.2871219186036282,Scott Brosius,Billy Taylor,1,1
steinte01,taylobi04,2,0.2871219186036282,Terry Steinbach,Billy Taylor,1,1
lindbpa01,odombl01,7,0.28643720797085503,Paul Lindblad,Blue Moon Odom,3,3
hernara02,tamje01,3,0.286144442566616,Ramon Hernandez,Jeff Tam,2,2
davisra01,pennicl01,3,0.2858389884005366,Rajai Davis,Cliff Pennington,2,5
berroge01,honeyri01,1,0.28519195612431447,Geronimo Berroa,Rick Honeycutt,1,1
colemjo05,keougma02,2,0.2848472766739761,Joe Coleman,Matt Keough,1,1
phillto02,velarra01,1,0.2845117845117845,Tony Phillips,Randy Velarde,1,2
jahajo01,phillto02,1,0.2845117845117845,John Jaha,Tony Phillips,2,1
chaveer01,phillto02,1,0.2845117845117845,Eric Chavez,Tony Phillips,2,1
giambja01,phillto02,1,0.2845117845117845,Jason Giambi,Tony Phillips,2,1
heredgi01,phillto02,1,0.2845117845117845,Gil Heredia,Tony Phillips,2,1
hudsoti01,phillto02,1,0.2845117845117845,Tim Hudson,Tony Phillips,2,1
phillto02,rogerke01,1,0.2845117845117845,Tony Phillips,Kenny Rogers,1,2
jonesdo01,phillto02,1,0.2845117845117845,Doug Jones,Tony Phillips,2,1
phillto02,tejadmi01,1,0.2845117845117845,Tony Phillips,Miguel Tejada,1,2
griffal01,nelsoge01,1,0.28433268858800775,Alfredo Griffin,Gene Nelson,1,1
honeyri01,polonlu01,3,0.28391253337648675,Rick Honeycutt,Luis Polonia,1,1
daviskh01,hendrli01,5,0.28351651234650305,Khris Davis,Liam Hendriks,4,4
crispco01,davisra01,1,0.2831215970961888,Coco Crisp,Rajai Davis,5,2
davisra01,gonzagi01,3,0.2831215970961888,Rajai Davis,Gio Gonzalez,2,2
brosisc01,giambja01,3,0.2826001794088592,Scott Brosius,Jason Giambi,1,2
armasto01,laceybo01,4,0.28117160709359523,Tony Armas,Bob Lacey,1,1
jonesdo01,stairma01,2,0.28114478114478114,Doug Jones,Matt Stairs,2,2
phillto02,stairma01,1,0.28114478114478114,Tony Phillips,Matt Stairs,1,2
stairma01,tejadmi01,4,0.28114478114478114,Matt Stairs,Miguel Tejada,2,2
jahajo01,stairma01,2,0.28114478114478114,John Jaha,Matt Stairs,2,2
hudsoti01,stairma01,2,0.28114478114478114,Tim Hudson,Matt Stairs,2,2
stairma01,velarra01,2,0.28114478114478114,Matt Stairs,Randy Velarde,2,2
henderi01,youngcu01,6,0.28059613395405286,Rickey Henderson,Curt Young,1,1
cookry01,lowrije01,2,0.28007228493639247,Ryan Cook,Jed Lowrie,5,4
montafr01,pindech01,6,0.2795490576775451,Frankie Montas,Chad Pinder,4,4
crispco01,zieglbr01,2,0.2792547538464054,Coco Crisp,Brad Ziegler,5,2
gonzagi01,zieglbr01,4,0.2792547538464054,Gio Gonzalez,Brad Ziegler,2,2
javiest01,nelsoge01,4,0.2792193019757838,Stan Javier,Gene Nelson,1,1
darliro01,mooremi01,2,0.279089790897909,Ron Darling,Mike Moore,1,1
anderbr04,pindech01,2,0.2788557178186602,Brett Anderson,Chad Pinder,2,4
burnsto02,davisst02,2,0.27884284731774417,Todd Burns,Storm Davis,1,1
ontivst02,polonlu01,2,0.27852998065764023,Steve Ontiveros,Luis Polonia,1,1
ontivst02,youngcu01,4,0.27852998065764023,Steve Ontiveros,Curt Young,1,1
eckerde01,ontivst02,4,0.27852998065764023,Dennis Eckersley,Steve Ontiveros,1,1
ontivst02,stewada01,4,0.27852998065764023,Steve Ontiveros,Dave Stewart,1,1
nelsoge01,ontivst02,2,0.27852998065764023,Gene Nelson,Steve Ontiveros,1,1
lindbpa01,seguidi01,3,0.27784706591392694,Paul Lindblad,Diego Segui,3,3
gaudich01,zitoba01,1,0.2772727272727272,Chad Gaudin,Barry Zito,2,2
gaudich01,paytoja01,1,0.2772727272727272,Chad Gaudin,Jay Payton,2,2
saenzol01,stairma01,2,0.27609427609427606,Olmedo Saenz,Matt Stairs,2,2
phillto02,saenzol01,1,0.27609427609427606,Tony Phillips,Olmedo Saenz,1,2
rogerke01,saenzol01,1,0.27609427609427606,Kenny Rogers,Olmedo Saenz,2,2
jahajo01,saenzol01,3,0.27609427609427606,John Jaha,Olmedo Saenz,2,2
gallemi01,ontivst02,5,0.27543520309477754,Mike Gallego,Steve Ontiveros,1,1
blantjo01,thomafr04,2,0.27499999999999997,Joe Blanton,Frank Thomas,2,2
hamilda01,norrimi01,3,0.2747524752475248,Dave Hamilton,Mike Norris,3,1
johnsjo04,norrimi01,2,0.2747524752475248,John Henry Johnson,Mike Norris,1,1
bartoda02,swishni01,1,0.27405857740585776,Daric Barton,Nick Swisher,2,2
bartoda02,harenda01,1,0.27405857740585776,Daric Barton,Dan Haren,2,2
bartoda02,johnsda06,2,0.27405857740585776,Daric Barton,Dan Johnson,2,2
bartoda02,kendaja01,1,0.27405857740585776,Daric Barton,Jason Kendall,2,2
bartoda02,blantjo01,2,0.27405857740585776,Daric Barton,Joe Blanton,2,2
isrinja01,menecfr01,3,0.27266799309641965,Jason Isringhausen,Frank Menechino,2,2
blankla02,honeyri01,6,0.2723653068172515,Lance Blankenship,Rick Honeycutt,1,1
baineha01,wilsowi02,2,0.2722846763351354,Harold Baines,Willie Wilson,1,1
fiersmi01,piscost01,4,0.27227193755231266,Mike Fiers,Stephen Piscotty,4,4
bluevi01,seguidi01,3,0.2722088629336997,Vida Blue,Diego Segui,3,3
brosisc01,honeyri01,4,0.27193582939381,Scott Brosius,Rick Honeycutt,1,1
lowrije01,petityu01,2,0.2718889206103204,Jed Lowrie,Yusmeiro Petit,4,4
corsiji01,gatesbr01,2,0.27056672760511885,Jim Corsi,Brent Gates,1,1
hernara02,saenzol01,4,0.2703554395810992,Ramon Hernandez,Olmedo Saenz,2,2
cespeyo01,kazmisc01,1,0.2694524495677233,Yoenis Cespedes,Scott Kazmir,5,5
kazmisc01,norride01,1,0.2694524495677233,Scott Kazmir,Derek Norris,5,5
kazmisc01,mossbr01,1,0.2694524495677233,Scott Kazmir,Brandon Moss,5,5
donaljo02,kazmisc01,1,0.2694524495677233,Josh Donaldson,Scott Kazmir,5,5
crosbbo01,hattesc01,3,0.2694394213381555,Bobby Crosby,Scott Hatteberg,2,2
hattesc01,kotsama01,2,0.2694394213381555,Scott Hatteberg,Mark Kotsay,2,2
darliro01,javiest01,2,0.26912181303116145,Ron Darling,Stan Javier,1,1
darliro01,ontivst02,2,0.26912181303116145,Ron Darling,Steve Ontiveros,1,1
berroge01,darliro01,2,0.26912181303116145,Geronimo Berroa,Ron Darling,1,1
isrinja01,muldema01,2,0.26782575629541994,Jason Isringhausen,Mark Mulder,2,2
hendrli01,pindech01,5,0.26754228261954693,Liam Hendriks,Chad Pinder,4,4
langfri01,phillto02,5,0.26645676303151733,Rick Langford,Tony Phillips,1,1
kazmisc01,oteroda01,2,0.26512968299711814,Scott Kazmir,Dan Otero,5,5
longte01,menecfr01,4,0.26407385499408487,Terrence Long,Frank Menechino,2,2
davisst02,youngcu01,4,0.2630629937024257,Storm Davis,Curt Young,1,1
welchbo01,youngcu01,5,0.26229926433607215,Bob Welch,Curt Young,1,1
essiaji01,lansfca01,1,0.2620232172470979,Jim Essian,Carney Lansford,1,1
essiaji01,phillto02,1,0.2620232172470979,Jim Essian,Tony Phillips,1,1
burrira01,essiaji01,1,0.2620232172470979,Ray Burris,Jim Essian,1,1
colemjo05,reverda01,1,0.261744966442953,Joe Coleman,Dave Revering,1,1
colemjo05,johnsjo04,1,0.261744966442953,Joe Coleman,John Henry Johnson,1,1
colemjo05,essiaji01,1,0.261744966442953,Joe Coleman,Jim Essian,1,1
colemjo05,heaveda01,1,0.261744966442953,Joe Coleman,Dave Heaverlo,1,1
donaljo02,vogtst01,2,0.2613084528794561,Josh Donaldson,Stephen Vogt,5,5
norride01,vogtst01,2,0.2613084528794561,Derek Norris,Stephen Vogt,5,5
oteroda01,vogtst01,3,0.2613084528794561,Dan Otero,Stephen Vogt,5,5
mossbr01,vogtst01,2,0.2613084528794561,Brandon Moss,Stephen Vogt,5,5
cespeyo01,vogtst01,2,0.2613084528794561,Yoenis Cespedes,Stephen Vogt,5,5
murphdw01,nelsoge01,1,0.2611218568665377,Dwayne Murphy,Gene Nelson,1,1
eckerde01,murphdw01,1,0.2611218568665377,Dennis Eckersley,Dwayne Murphy,1,1
mcgwima01,murphdw01,2,0.2611218568665377,Mark McGwire,Dwayne Murphy,1,1
murphdw01,polonlu01,1,0.2611218568665377,Dwayne Murphy,Luis Polonia,1,1
balfogr01,sogarer01,3,0.2604275546264496,Grant Balfour,Eric Sogard,5,5
anderbr04,manaese01,2,0.25987588389220706,Brett Anderson,Sean Manaea,2,4
gallemi01,hilldo01,2,0.2597195357833656,Mike Gallego,Donnie Hill,1,1
bochtbr01,gallemi01,2,0.2597195357833656,Bruce Bochte,Mike Gallego,1,1
bassich01,irvinco01,1,0.25925925925925924,Chris Bassitt,Cole Irvin,4,4
irvinco01,manaese01,1,0.25925925925925924,Cole Irvin,Sean Manaea,4,4
canhama01,irvinco01,1,0.25925925925925924,Mark Canha,Cole Irvin,4,4
irvinco01,olsonma02,1,0.25925925925925924,Cole Irvin,Matt Olson,4,4
chapmma01,irvinco01,1,0.25925925925925924,Matt Chapman,Cole Irvin,4,4
muldema01,tamje01,3,0.25908258689651287,Mark Mulder,Jeff Tam,2,2
bartoda02,crosbbo01,3,0.2590413853100791,Daric Barton,Bobby Crosby,2,2
hamilda01,tenacge01,4,0.2589336412610403,Dave Hamilton,Gene Tenace,3,3
lidleco01,longte01,2,0.25858753544995505,Cory Lidle,Terrence Long,2,2
heaveda01,murphdw01,3,0.2582310329983523,Dave Heaverlo,Dwayne Murphy,1,1
darliro01,lansfca01,2,0.2573643410852713,Ron Darling,Carney Lansford,1,1
pennicl01,zieglbr01,4,0.25719737037597845,Cliff Pennington,Brad Ziegler,5,2
cookry01,oteroda01,3,0.25659162195296703,Ryan Cook,Dan Otero,5,5
cookry01,grayso01,3,0.25659162195296703,Ryan Cook,Sonny Gray,5,5
bradfch01,foulkke01,1,0.2563758389261745,Chad Bradford,Keith Foulke,2,2
grievbe01,taylobi04,3,0.2558960892926737,Ben Grieve,Billy Taylor,2,1
graveke01,hendrli01,3,0.25525271692254614,Kendall Graveman,Liam Hendriks,4,4
doolise01,hendrli01,2,0.25525271692254614,Sean Doolittle,Liam Hendriks,5,4
dyeje01,harderi01,2,0.25497287522603973,Jermaine Dye,Rich Harden,2,2
dyeje01,kotsama01,1,0.25497287522603973,Jermaine Dye,Mark Kotsay,2,2
duchsju01,dyeje01,2,0.25497287522603973,Justin Duchscherer,Jermaine Dye,2,2
durazer01,dyeje01,2,0.25497287522603973,Erubiel Durazo,Jermaine Dye,2,2
crosbbo01,dyeje01,2,0.25497287522603973,Bobby Crosby,Jermaine Dye,2,2
crosbbo01,gaudich01,3,0.2545409352650746,Bobby Crosby,Chad Gaudin,2,2
blevije01,custja01,4,0.25453105260814096,Jerry Blevins,Jack Cust,5,2
blevije01,davisra01,3,0.25453105260814096,Jerry Blevins,Rajai Davis,5,2
bluevi01,hamilda01,4,0.2540236576276524,Vida Blue,Dave Hamilton,3,3
epstemi01,tenacge01,2,0.2538726631474609,Mike Epstein,Gene Tenace,3,3
honeyri01,phillto02,3,0.25183823529411764,Rick Honeycutt,Tony Phillips,1,1
canhama01,lowrije01,4,0.25170049530749394,Mark Canha,Jed Lowrie,4,4
davismi02,mcgwima01,2,0.2514506769825919,Mike Davis,Mark McGwire,1,1
davismi02,eckerde01,1,0.2514506769825919,Mike Davis,Dennis Eckersley,1,1
davismi02,nelsoge01,1,0.2514506769825919,Mike Davis,Gene Nelson,1,1
davismi02,polonlu01,1,0.2514506769825919,Mike Davis,Luis Polonia,1,1
custja01,scutama01,1,0.2510460251046025,Jack Cust,Marco Scutaro,2,2
bartoda02,scutama01,1,0.2510460251046025,Daric Barton,Marco Scutaro,2,2
saenzol01,tamje01,3,0.25089713255591234,Olmedo Saenz,Jeff Tam,2,2
lansfca01,mccatst01,3,0.25078232028264474,Carney Lansford,Steve McCatty,1,1
bradeda01,hannaja01,3,0.2507533362031855,Dallas Braden,Jack Hannahan,2,2
mohlemi01,stairma01,3,0.25070661950869855,Mike Mohler,Matt Stairs,1,2
bochtbr01,youngcu01,3,0.2497512437810945,Bruce Bochte,Curt Young,1,1
cookry01,sogarer01,4,0.24968554460490072,Ryan Cook,Eric Sogard,5,5
hunteca01,nashji01,2,0.24938815787324004,Catfish Hunter,Jim Nash,3,3
bluevi01,epstemi01,2,0.24896267951407297,Vida Blue,Mike Epstein,3,3
menecfr01,tamje01,3,0.2487733085459974,Frank Menechino,Jeff Tam,2,2
darliro01,wittbo01,3,0.24867329167093533,Ron Darling,Bobby Witt,1,1
streehu01,suzukku01,2,0.24837400057997433,Huston Street,Kurt Suzuki,2,2
duncada01,grantmu01,2,0.2469483568075117,Dave Duncan,Mudcat Grant,3,3
bordimi01,mooremi01,3,0.24587945879458795,Mike Bordick,Mike Moore,1,1
crosbbo01,davisra01,2,0.24504950495049505,Bobby Crosby,Rajai Davis,2,2
crosbbo01,sweenry01,2,0.24504950495049505,Bobby Crosby,Ryan Sweeney,2,2
crosbbo01,zieglbr01,2,0.24504950495049505,Bobby Crosby,Brad Ziegler,2,2
petityu01,treinbl01,2,0.24495289367429343,Yusmeiro Petit,Blake Treinen,4,4
daviskh01,petityu01,4,0.24495289367429343,Khris Davis,Yusmeiro Petit,4,4
grosswa01,phillto02,3,0.24444011178267372,Wayne Gross,Tony Phillips,1,1
chaveer01,hannaja01,3,0.243682422635569,Eric Chavez,Jack Hannahan,2,2
henderi01,polonlu01,1,0.2426470588235294,Rickey Henderson,Luis Polonia,1,1
mooremi01,polonlu01,1,0.2426470588235294,Mike Moore,Luis Polonia,1,1
durazer01,ellisma01,2,0.24161073825503357,Erubiel Durazo,Mark Ellis,2,2
durazer01,tejadmi01,1,0.24161073825503357,Erubiel Durazo,Miguel Tejada,2,2
durazer01,hernara02,1,0.24161073825503357,Erubiel Durazo,Ramon Hernandez,2,2
durazer01,foulkke01,1,0.24161073825503357,Erubiel Durazo,Keith Foulke,2,2
dyeje01,longte01,3,0.2411011966521408,Jermaine Dye,Terrence Long,2,2
murphse01,semiema01,2,0.23980247730971888,Sean Murphy,Marcus Semien,4,4
grayso01,milonto01,2,0.2386198990558377,Sonny Gray,Tommy Milone,5,5
milonto01,oteroda01,2,0.2386198990558377,Tommy Milone,Dan Otero,5,5
lowrije01,milonto01,2,0.2386198990558377,Jed Lowrie,Tommy Milone,4,5
hamilda01,keougma02,2,0.2376237623762376,Dave Hamilton,Matt Keough,3,1
baineha01,darliro01,2,0.23722932578162992,Harold Baines,Ron Darling,1,1
semiema01,sogarer01,1,0.23703703703703702,Marcus Semien,Eric Sogard,4,5
canhama01,sogarer01,1,0.23703703703703702,Mark Canha,Eric Sogard,4,5
fingero01,seguidi01,4,0.23643650521012252,Rollie Fingers,Diego Segui,3,3
gaudich01,suzukku01,3,0.23599776295621194,Chad Gaudin,Kurt Suzuki,2,2
brownse01,petityu01,3,0.23543261799489557,Seth Brown,Yusmeiro Petit,4,4
bradeda01,harderi01,3,0.2347917224154848,Dallas Braden,Rich Harden,2,2
henderi01,heredgi01,1,0.232620320855615,Rickey Henderson,Gil Heredia,1,2
lowrije01,vogtst01,5,0.23249000907542153,Jed Lowrie,Stephen Vogt,4,5
prietar01,stairma01,4,0.23175716289320775,Ariel Prieto,Matt Stairs,1,2
eckerde01,wittbo01,3,0.23105214629648602,Dennis Eckersley,Bobby Witt,1,1
pennicl01,sweenry01,4,0.22968800983576493,Cliff Pennington,Ryan Sweeney,5,2
javiest01,weisswa01,4,0.22774871374048972,Stan Javier,Walt Weiss,1,1
gonzagi01,sweenry01,4,0.2269706185314171,Gio Gonzalez,Ryan Sweeney,2,2
crispco01,sweenry01,2,0.2269706185314171,Coco Crisp,Ryan Sweeney,5,2
grosswa01,heaveda01,3,0.22605281517657014,Wayne Gross,Dave Heaverlo,1,1
hamilda01,murphdw01,2,0.22524752475247525,Dave Hamilton,Dwayne Murphy,3,1
johnsjo04,murphdw01,2,0.22524752475247525,John Henry Johnson,Dwayne Murphy,1,1
greendi01,nashji01,2,0.2251824090078845,Dick Green,Jim Nash,3,3
canhama01,daviskh01,6,0.22476446837146702,Mark Canha,Khris Davis,4,4
canhama01,treinbl01,3,0.22476446837146702,Mark Canha,Blake Treinen,4,4
davisst02,gallemi01,3,0.22454855078633212,Storm Davis,Mike Gallego,1,1
henderi01,taylobi04,2,0.22386420445077337,Rickey Henderson,Billy Taylor,1,1
corsiji01,hendeda01,3,0.22193846589529895,Jim Corsi,Dave Henderson,1,1
corsiji01,polonlu01,2,0.22193846589529895,Jim Corsi,Luis Polonia,1,1
corsiji01,gallemi01,3,0.22193846589529895,Jim Corsi,Mike Gallego,1,1
burnsto02,corsiji01,2,0.22193846589529895,Todd Burns,Jim Corsi,1,1
bassich01,piscost01,4,0.22112792678515253,Chris Bassitt,Stephen Piscotty,4,4
odombl01,tenacge01,7,0.2200870224741527,Blue Moon Odom,Gene Tenace,3,3
welchbo01,wittbo01,3,0.2200389304374552,Bob Welch,Bobby Witt,1,1
